dirbt_id|sav_pavadinimas|seniunijos_pavad|statinio_kategorija|obje_tipas|pask_tipas|atr_uzstatytas_plotas|bendras_plotas|naudingas_plotas|gyv_plotas|verslo_plotas|pagalb_nenaud_plotas|pagalb_naud_plotas|rusiu_plotas|garazu_plotas|patalpu_kaip_atsir_nt_skaicius|gyv_pask_patalpu_sk|pastato_energ_naud_klase|aukstu_skaicius|stat_pradzios_metai|stat_pabaigos_metai|modern_pradzios_metai|modern_pabaigos_metai|sildymas|vandentiekis|nuoteku_salinimas|dujos|karstas_vanduo|elektra|virykle|vonios_kambarys|vedin_kondicionav|pamatai|sienos|stogo_konstrukcija|stogo_danga|perdanga|isores_apdaila|vidaus_apdaila|pertvaros|grindys|langai|durys|formavimo_data
75202339622001305|Kauno m. sav.|Panemunės sen.||20|110|108|248,02|148,56|107,69||1,38|40,87|98,08|||1||2||1971|||3|1|1|1||1|1|||2|1||3|1|||1|8|1|1|2026-08-03
75655235021736003|Kauno m. sav.|Dainavos sen.||20|110|338|641,05|392,32|147,27||2,59|245,05|189,21|56,93||||1||1996|||3|1|1|2||1|1|||1|1|2|2|1||2|1|8|1|1|2026-08-03
7451491733443881|Kauno m. sav.|Kauno m.||28|240|13|0||0|||||||||1||1965|||0|0|0|0||0||||3|48|2|3|0|0||0|0|0|1|2026-08-03
64849719261190736|Kauno m. sav.|Kauno m.|2|20|110|283|185,8|185,8|123,27|||62,53|||||1|1|2020|2021|||6|1|1|0|1|1|2|1|1|1|19|4|20|1|11|2|2|2|8|1|2026-08-03
64849134569396144|Kauno m. sav.|Kauno m.|2|20|110|172|138,06|116,51|80,52|||35,99||21,55|||2|1|2020|2022|||6|1|1|1|1|1|2|1|1|1|19|2|2|3|2|1|2|38|1|1|2026-08-03
75634723598747622|Kauno m. sav.|Panemunės sen.|2|20|110|124|181,35|157,86|101,7|||56,16||23,49|||4|2|1950|1950|||6|1|2|1|1|1|2|1|1|2|19|4|20|1|2|2|2|2|1|1|2026-08-03
74478531713348964|Kauno m. sav.|Kauno m.||28|240|22|0||0|||||||||1||1974||||||||||||1|1||3||||||||2026-08-03
74267485005495348|Kauno m. sav.|Kauno m.||28|240|20|0||0|||||||||1||1980|||||||||||||11||4||||||||2026-08-03
88429174405746463|Kauno m. sav.|Kauno m.||28|240|68|0||0|||||||||1|2000|2004||||||||1||||2|1|2|2|1||||15||8|2026-08-03
64983079584954903|Kauno m. sav.|Šilainių sen.|2|20|120|215|153,84|153,84|120,94|||32,9||||2|4|1|2015|2016|||3|1|1|1|1|1|2|1|1|2|19|2|2|3|2|2|2|35|8|1|2026-08-03
64901073679795238|Kauno m. sav.|Kauno m.|4|20|110|100|79,12|79,12|69,1|||10,02||||||1|2018|2021|||7|1|1|0|1|1|2|1|0|2|19|2|2|0|2|2|2|14|8|4|2026-08-03
64694918343763078|Kauno m. sav.|Kauno m.|3|22|240|12|10,29||0|||||||||1|2000|2023|||0|0|0|0|0|0|2|0|0|2|48|2|3|3|0|0|0|15|1|1|2026-08-03
65064272259889339|Kauno m. sav.|Kauno m.|2|20|120|207|233,53|185,96|149,99|||35,97||47,57||2|4|2|2014|2016|||3|1|1|1|1|1|2|1|1|2|19|2|2|1|2|2|1|35|8|1|2026-08-03
64983196696589585|Kauno m. sav.|Žaliakalnio sen.|2|20|110|123|105,66|105,66|71,41|||34,25|||||4|2|1929|1981|||3|1|2|1|1|1|2|1|1|1|1|2|13|1|3|2|1|3|8|7|2026-08-03
65197224411647284|Kauno m. sav.|Aleksoto sen.|2|20|110|125|191,83|168,74|0|||168,74||23,09||0|4|1|2009|2014|||0|1|1|0|0|1|0|0|1|2|19|2|2|1|1|1|1|15|8|4|2026-08-03
64774443581664037|Kauno m. sav.|Kauno m.|2|20|110|262|210,54|174,66|122,2|||52,46||35,88|||1|1|2022|2024|||6|1|1|0|1|1|2|1|1|2|48|2|26|3|19|2|8|39|8|1|2026-08-03
65076474998757114|Kauno m. sav.|Petrašiūnų sen.|1|22|224|2482|2416,79||0||||||||4|1|2015|2015|||3|1|1|2|1|1|1|0|1|2|8|2|2|0|15|0|8|15|8|6|2026-08-03
65063730221820562|Kauno m. sav.|Šilainių sen.|2|20|120|178|209,11|209,11|165,47|||43,64||||2|4|2|2014|2016|||3|1|1|1|1|1|2|1|3|2|19|2|2|1|2|2|2|35|8|1|2026-08-03
6498375748938677|Kauno m. sav.|Kauno m.|3|28|240|67|49,89||0|||||||||1|2015|2015|||4|1|1|0||1||||2|48|2|2|3|0||12|14|8|1|2026-08-03
64980626751251533|Kauno m. sav.|Aleksoto sen.|3|28|240|41|0||0|||||||||2|1992|2015|||0|0|0|0||0||||2|1|2|3|1|0||1|15|1|8|2026-08-03
64981233593852744|Kauno m. sav.|Kauno m.|3|28|240|25|0||0|||||||||1|2014|2015|||0|0|0|0||1||||2|25|4|20|1|21|1|0|0|0|8|2026-08-03
65186399592440811|Kauno m. sav.|Kauno m.||28|240|49|0||0|||||||||1|2003|2009|||3|1|1|0||1||||4|19|2|2|3|2||1|22|8|3|2026-08-03
64819223992564845|Kauno m. sav.|Kauno m.|2|20|120|136|132,76|132,76|119,34|||13,42|||2|2|2|2|2020|2023|||6|1|1|1|1|1|2|1|3|2|19|4|20|1|3|2|8|38|8|7|2026-08-03
64967136750025647|Kauno m. sav.|Šančių sen.|4|20|110|109|79,96|79,96|53,33|||26,63||||||1|2014|2016|||3|1|1|1|1|1|2|1|1|1|40|2|13|3|2|2|8|35|8|1|2026-08-03
6491223315094026|Kauno m. sav.|Panemunės sen.|3|28|240|27|0||0|||||||||1|2014|2014|||0|0|0|0||1||||4|48|2|2|0|0||0|15|0|1|2026-08-03
64913953154129719|Kauno m. sav.|Petrašiūnų sen.|2|22|212|490|873,98||0||||||||3|2|2017|2018|||6|1|1|0|1|1|0|0|3|1|19|1|20|1|15|1|2|15|8|8|2026-08-03
64731607714413594|Kauno m. sav.|Kauno m.|1|22|222|1061|5443,91||0|||||||||7|1969|1969|||10|1|1|1|1|1|1|0|1|1|3|4|21|1|0|2|1|15|8|1|2026-08-03
64728978576107168|Kauno m. sav.|Kauno m.|3|28|240|44|0||0|||||||||1|2016|2024|||0|0|0|0||1||||1|19|2|2|3|2|2|0|15|8|8|2026-08-03
7443773394248529|Kauno m. sav.|Kauno m.||28|240|54|0||0|||||||||1||1982||||||||||||12|48|2|3|||||8||1|2026-08-03
74437676995886159|Kauno m. sav.|Kauno m.||22|220|19|16,56||0|||||||||1||1968||||||||1||||2|11|1|4|2||||15||1|2026-08-03
74437170399660177|Kauno m. sav.|Kauno m.||22|220|19|16,68||0|||||||||1||1969||||||||1||||2|11|1|4|2||||15||1|2026-08-03
74437164509346218|Kauno m. sav.|Kauno m.||22|220|19|16,62||0|||||||||1||1968||||||||1||||2|1|1|21|1|||0|15|0|1|2026-08-03
75637987161382286|Kauno m. sav.|Panemunės sen.||20|110|79|69,46|69,46|45,92|||23,54||||1||1||1946|||4|1|2|1||1|1|||2|30|2|11|3|5|2|6|8|2|2|2026-08-03
74433319801409159|Kauno m. sav.|Kauno m.||28|240|24|0||0|||||||||1||1986||||||||1||||0|48||3||||||||2026-08-03
64720626649387117|Kauno m. sav.|Kauno m.|1|22|228|1037|2711,66||0|||||||||3|2019|2019|||6|1|1|1|1|1|0|1|3|1|8|4|20|1|13|2|8|15|15|1|2026-08-03
75595469673105584|Kauno m. sav.|Panemunės sen.||22|222|41|30,54||0|||||||||1||1965|||0|||||1||||2|1|1|21|1|0|0|1|15|15|8|2026-08-03
75671528318368569|Kauno m. sav.|Vilijampolės sen.||20|120|0|68,95|68,95|58,12|||10,83||||||1||1931|||4|1|2|2||1|1|||2|30|2|3|3|1||14|8|1|1|2026-08-03
75592573735056151|Kauno m. sav.|Panemunės sen.||20|110|103|182,72|108,3|73,77||1,92|34,53|72,5||||9|1||1962|||3|1|1|1||1|1|||2|14|2|3|1||2|1|8|1|1|2026-08-03
7559484769126118|Kauno m. sav.|Petrašiūnų sen.||20|110|76|79,95|53,1|38,76|||14,34|26,85|||||1||1962|||6|1|1|1||1|1|||1|1|2|1|1|2|2|1|8|1|1|2026-08-03
75506137409420304|Kauno m. sav.|Šilainių sen.|2|20|110|91|147,7|111,63|94,28|||17,35|36,07|||||2|1971|1971|||3|1|2|1|1|1|3|1|1|2|1|2|2|1|3|3|1|2|8|1|2026-08-03
74601087423414855|Kauno m. sav.|Kauno m.||28|240|29,03|0||0|||||||||1||1983|||||||||||||11||4||||||||2026-08-03
74929844333276721|Kauno m. sav.|Kauno m.||28|240|50|0||0|||||||||1||1988||||||||1||||2|1|2|3|1|||0|23|1|1|2026-08-03
74562167920811662|Kauno m. sav.|Kauno m.||28|240|20|0||0|||||||||1||1985||||||||||||1|1||2||||||||2026-08-03
75686392980865436|Kauno m. sav.|Žaliakalnio sen.||20|110|0|157,23|157,23|105,4|||51,83||||||1||1925|||3|1|1|1||1|1|||12|30||2|||||8|1|1|2026-08-03
7569693525040315|Kauno m. sav.|Vilijampolės sen.||20|110|0|25,14|25,14|14,43|||10,71||||1||1||1915|||4|||||1||||2|30|2|7|8|5|2|7|8|2|2|2026-08-03
74791054964265677|Kauno m. sav.|Kauno m.||28|240|20|0||0|||||||||1|1996|1996|||0|0|0|0||1||||12|1|2|1|3|0||0|23|0|1|2026-08-03
74908509527243108|Kauno m. sav.|Šančių sen.||28|240|31|0||0|||||||||1||1991||||||||||||12|8||24||||||||2026-08-03
74961206275824338|Kauno m. sav.|Kauno m.||22|220|42|31,36||0|||||||||1||1999|||0|0|0|0|0|1||||2|1|1|21|1|0|0|0|4|1|1|2026-08-03
75679822174686967|Kauno m. sav.|Šilainių sen.||20|110|32|23,9|23,9|16,44|||7,46||||||1||1929|||4|0|0|0|0|1|0|||2|48|2|3|3|2||12|8|1|1|2026-08-03
74724514854454152|Kauno m. sav.|Kauno m.||28|240|29|0||0|||||||||1||1928||||||||||||12|1|2|3|3||||||1|2026-08-03
75622734506170741|Kauno m. sav.|Kauno m.||20|110|79|64,56|64,56|42,14|||22,42||||1|4|1|1995|2005|||0|1|1|0|1|1|0|1|1|2|1|2|3|3|0|1|1|8|1|1|2026-08-03
75651303736671199|Kauno m. sav.|Žaliakalnio sen.|2|20|110|154|194,71|194,71|122,8|||71,91||||1|4|2|1938|1938|||6|1|1|1|1|1|2|1|1|1|19|4|20|1|2|1|2|14|8|1|2026-08-03
7467205281177923|Kauno m. sav.|Kauno m.||28|240|33|0||0|||||||||1||1963||||||||||||2|1|2|3|1||||15||1|2026-08-03
74672009347445847|Kauno m. sav.|Kauno m.||28|240|40|0||0|||||||||1||1939||||||||||||3|30|2|21|||||||1|2026-08-03
75676290928882964|Kauno m. sav.|Aleksoto sen.||20|140|319|91,99|88,99|53,04||3|35,95||||||1||1930|||3|||1||1|1|||2|30|2|2|3|5|1|12|8|1|1|2026-08-03
74599040610170156|Kauno m. sav.|Kauno m.||28|240|19|0||0|||||||||1||1990|||0|0|0|0||1||||2|1|1|21|1|||0|15|0|1|2026-08-03
94459992822870806|Kauno m. sav.|Kauno m.||28|240|35|0||0|||||||||1|2000|2003|||0|0|0|0||1||||2|1|2|2|1|6||0|0|1|1|2026-08-03
7488277387886999|Kauno m. sav.|Kauno m.||28|240|30|0||0|||||||||1||1993||||||||||||2|1|2|3|1||||||1|2026-08-03
75675001642666065|Kauno m. sav.|Vilijampolės sen.||20|110|0|47,06|47,06|32,73|||14,33||||1||1||1930|||4|||||||||1|48|2|2|3|||12|8|||2026-08-03
74888278901872274|Kauno m. sav.|Kauno m.||28|240|28|0||0|||||||||1||1990||||||||||||12|1||21||||||||2026-08-03
75672346701145171|Kauno m. sav.|Žaliakalnio sen.||20|110|95|97,16|97,16|55,16|||42|||||9|1||1931|||3|1|1|1|||1|||2|30|2|2|3||1|12|8|1|1|2026-08-03
74659569038828533|Kauno m. sav.|Kauno m.||28|240|45|0||0|||||||||1||1943|||0|0|0|0||0||||3|48|2|2|3|0||0|0|1|1|2026-08-03
74778678154816577|Kauno m. sav.|Kauno m.||28|240|10,6|0||0|||||||||1||1958|||||||||||||38||4||||||||2026-08-03
81714297037388736|Kauno m. sav.|Kauno m.||28|240|17|0||0|||||||||0||1963||||||||||||2|1|2|3||||||||2026-08-03
75589382967396465|Kauno m. sav.|Eigulių sen.||20|110|164|362,35|268,39|176,81||9,01|91,58|84,95|||||2||1963|||6|1|1|1|0|1|1|||2|1|2|3|1|2|2|1|8|1|1|2026-08-03
74811265286357884|Kauno m. sav.|Šančių sen.|3|28|240|30|0||0|||||||||1|1983|1983|||0|0|0|0||1||||2|48|2|3|3|0||1|8|1|1|2026-08-03
81695131300764667|Kauno m. sav.|Šilainių sen.||20|110|261|190,55|148,77|113,78|||34,99||41,78||1|5|1|2005|2006|||3|2|2|0|0|1|2|1|1|1|19|2|2|1|2|1|1|14|8|1|2026-08-03
75095595716581268|Kauno m. sav.|Žaliakalnio sen.||20|110|147|322,5|201,43|141,33|||60,1|121,07|||1|8|2||1990|||6|1|1|1|1|1|1|||1|1|2|3|1||1|1|8|8|1|2026-08-03
74557491449257302|Kauno m. sav.|Kauno m.||28|240|22|0||0|||||||||2||1976||||||||1||||12|1|2|3||||||||2026-08-03
74433272719951996|Kauno m. sav.|Kauno m.||28|240|16|0||0|||||||||2||1981||||||||1||||2|1||3||||||||2026-08-03
64886940750639582|Kauno m. sav.|Aleksoto sen.|2|20|140|311|746,77|746,77|570,92|||175,85||||13|4|3|2017|2019|||6|1|1|1|1|1|2|1|1|1|1|4|20|1|2|2|8|14|8|8|2026-08-03
75620395591497205|Kauno m. sav.|Aleksoto sen.||20|110|85|69,73|66,73|33,28||3|33,45||||1||1||1957|||3|||2||1|1|||1|1|2|3|3||2|1|8|1|1|2026-08-03
74435384029186341|Kauno m. sav.|Kauno m.||28|240|54|0||0|||||||||1||1985|||0|0|0|0||||||1|48|2|3|3|1||0|8|0|1|2026-08-03
75538663956989258|Kauno m. sav.|Vilijampolės sen.||20|110|0|183,92|116,32|76,69||1,76|39,63|65,84|||||2||1967|||6|1|1|1||1|1|1||2|1||2|1||1|1|8|1|1|2026-08-03
75157990478085288|Kauno m. sav.|Vilijampolės sen.||20|110|97|228,25|127,96|94,3||2,63|33,66|64,27|33,39||1|8|2||1990|||3|1|1|1||1|1|||2|1|2|3|1||1|1|8|1|1|2026-08-03
74436893563347623|Kauno m. sav.|Kauno m.||28|240|15|0||0|||||||||1|1970|1970|||0|0|0|1||0||||3|48|2|3|0|0||0|0|0|1|2026-08-03
75158380211265252|Kauno m. sav.|Panemunės sen.|2|20|110|186|406,43|269,37|188,57|||80,8|137,06|||||2|1990|1990|||3|2|2|0|1|1|0|1|1|1|1|2|3|1|0|1|1|8|1|1|2026-08-03
74855612597875945|Kauno m. sav.|Kauno m.||28|240|25|0||0|||||||||1||1973||||||||||||12|1|2|3||||||||2026-08-03
75639971027827088|Kauno m. sav.|Žaliakalnio sen.||20|110|72|101,7|101,7|55,99|||45,71||||||1||1940|||3|1|1|1||1|1|||2|1||3|3|2|1|1|8|1|6|2026-08-03
74775268921341537|Kauno m. sav.|Kauno m.||28|240|25|0||0|||||||||1||1974||||||||||||12|1||3||||||||2026-08-03
74435370290659247|Kauno m. sav.|Kauno m.||28|240|49|0||0|||||||||1||1981||||||||1||||2|11|2|3|1||||8|1|1|2026-08-03
75549996888714915|Kauno m. sav.|Šančių sen.||20|110|75|55,5|54,19|35,86||1,31|18,33||||1||1||1967|||6|1|1|||1||||2|48|2|3|8||2|1|8|1|1|2026-08-03
74434557830486442|Kauno m. sav.|Kauno m.||28|240|93|0||0|||||||||1||1992||||||||||||2|6||24||||||||2026-08-03
74597181980863389|Kauno m. sav.|Kauno m.||28|240|38|0||0|||||||||1||1972||||||||1||||12|1||3|1||||15||1|2026-08-03
75593614132705239|Kauno m. sav.|Žaliakalnio sen.||20|110|127|225,04|148,54|106,92|||41,62|76,5||||7|2|1962|1962|||1|1|1|1|1|1|1|1|1|1|1|2|1|1|2|2|1|8|8|1|2026-08-03
74433139325200445|Kauno m. sav.|Kauno m.||28|240|48|0||0|||||||||1|1978|1978|||0|0|0|0||0||||12|47|2|24|0|0||0|0|0|9|2026-08-03
74435327112707908|Kauno m. sav.|Kauno m.||28|240|25|0||0|||||||||1||1992||||||||1||||12|11||3||||||||2026-08-03
74960559496515533|Kauno m. sav.|Kauno m.||28|240|31|0||0|||||||||1||1959||||||||||||3|48||2|3|||12|8|1|1|2026-08-03
74432709742861508|Kauno m. sav.|Kauno m.||28|240|69|0||0|||||||||1||1979||||||||||||2|47||24||||||||2026-08-03
64883705340710404|Kauno m. sav.|Aleksoto sen.|2|20|110|155|229,8|115,24|61,99||1,27|53,25|67,72|45,57||1||1|1983|1983|||6|1|1|1|1|1|2|1|1|1|1|2|1|1|1|2|1|2|8|1|2026-08-03
74433047128228499|Kauno m. sav.|Kauno m.||28|240|37|0||0|||||||||1||1980||||||||||||2|1|2|3|||||||1|2026-08-03
74434312551671974|Kauno m. sav.|Kauno m.||28|240|10|0||0|||||||||1||1971|||0|0|0|0||1||||2|1|2|21|1||||8||1|2026-08-03
75594543077958751|Kauno m. sav.|Vilijampolės sen.||20|110|180|283,6|169,45|105,05|||64,4|114,15|||||2||1962|||3|1|1|1|1|1|1|1||2|1|2|1|1|2|1|1|8|1|1|2026-08-03
74774680143156164|Kauno m. sav.|Kauno m.||28|240|54|0||0|||||||||1|1959|1959|||0|0|0|0||1||||1|1|2|3|1|2||0|15|0|0|2026-08-03
64890030192801526|Kauno m. sav.|Kauno m.|2|20|110|117|90,47|90,47|72,88|||17,59|||||2|1|2018|2021|||6|1|1|1|1|1|2|1|1|1|19|2|2|3|2|2|2|38|8|1|2026-08-03
6490319791860627|Kauno m. sav.|Vilijampolės sen.|4|20|110|60|59,53|59,53|50,49|||9,04||||1||2|2018|2020|||6|1|1|1|1|1|2|1|1|2|19|4|20|1|2|2|1|35|8|4|2026-08-03
64878732387116306|Kauno m. sav.|Žaliakalnio sen.|2|20|110|124|184,32|184,32|113,33|||70,99|||||2|2|2019|2020|||6|1|1|1|1|1|2|1|1|1|19|2|1|1|2|1|2|15|8|4|2026-08-03
75595180250620286|Kauno m. sav.|Gričiupio sen.||20|120|88|145,45|123,65|82,82||4,39|40,83|17,41|||||1||1962|||6|1|1|1||1|1|||2|1|2|1|1||2|1|8|1|1|2026-08-03
7454580460065445|Kauno m. sav.|Kauno m.||22|220|20|18||0|||||||||1|1968|1968|||0|0|0|0|0|1||||2|1|4|21|1||||23||1|2026-08-03
75504063961091619|Kauno m. sav.|Kauno m.||22|220|24|18,69||0|||||||||1||1972|||9|||||1||||2|11||4|1||||9|||2026-08-03
74432937279015982|Kauno m. sav.|Kauno m.||28|240|17|0||0|||||||||1|1978|1978|||0|0|0|0||1||||2|1|2|3|3|0||0|15|1|1|2026-08-03
74433133440230156|Kauno m. sav.|Kauno m.||28|240|13|0||0|||||||||1||1962||||||||||||3|48||2||||||||2026-08-03
75460471684874672|Kauno m. sav.|Aleksoto sen.||20|110|111|214,33|152,2|90,43|27,52|12,92|34,25|49,21|||1||2||1976|||3|2|2|2||1|1|||1|12||3|1||2|1|8|2|2|2026-08-03
7443361407182493|Kauno m. sav.|Kauno m.||28|240|24|0||0|||||||||1|1982|1982|||0|0|0|0||1||||0|8|2|2|0|0||0|0|0|8|2026-08-03
75377175542603495|Kauno m. sav.|Vilijampolės sen.||20|110|128|221,67|145,73|91,36|||54,37|75,94|||0||2|1987|1987|||3|1|2|1|1|1|1|1|1|2|1|2|2|1||3|1|2|8|1|2026-08-03
75641296647716585|Kauno m. sav.|Gričiupio sen.||20|110|63|55,63|55,63|44,54|||11,09||||1||1||1940|||4|||2||1|1|||1|30|3|1|3|10|2|7|8|2|2|2026-08-03
75569199403618989|Kauno m. sav.|Centro sen.||20|110|172,05|186,93|163,68|71,95||1,55|91,73|21,7|||1||2||1965|||3|1|1|1||1|1|||1|1|2|3|1||2|1|2|1|1|2026-08-03
74436862150388014|Kauno m. sav.|Kauno m.|3|28|240|10|0||0|||||||||1|1972|1972|||0|0|0|0||1||||2|48|2|2|3|22|18|0|35|8|4|2026-08-03
75192086223765831|Kauno m. sav.|Šilainių sen.||20|110|68|54,49|44,13|24,52||10,36|19,61||||1|8|1||1975|||4|||||1||||2|30|2|3|3||||8|1|1|2026-08-03
75647350145710793|Kauno m. sav.|Žaliakalnio sen.||20|110|86|65,1|65,1|42,41|||22,69||||||1||1938|||3|1|1|1||1|1|||2|30|2|2|3|1|2|1|8|1|1|2026-08-03
7534214775658811|Kauno m. sav.|Vilijampolės sen.||20|110|191|317,41|153,29|84,64||2,43|68,65|136,05|25,64||||1||1992|||3|2|2|1||1|1|||1|1|2|3|1||2|1|8|1|1|2026-08-03
74436265346363328|Kauno m. sav.|Kauno m.|3|22|220|19|30,98||0|||||||||1|1968|1968|||0|0|0|0|0|0|0|0|1|2|1|4|21|1|0|0|0|15|0|1|2026-08-03
75598408094358374|Kauno m. sav.|Šilainių sen.||20|110|0|102,33|102,33|77,17|||25,16||||||1||1961|||4|||||||||1|30|2|3|3|1|3|1|8|1|1|2026-08-03
74432986318507255|Kauno m. sav.|Kauno m.||28|240|21|0||0|||||||||1||1961||||||||||||12|1||21||||||||2026-08-03
75204240260011421|Kauno m. sav.|Šilainių sen.||20|110|97|183,13|111,2|79,87||5,61|31,33|66,32|||1||1||1970|||3|1|1|||1||||2|1|2|3|1|||1|8|1|1|2026-08-03
74435666659744507|Kauno m. sav.|Kauno m.||28|240|19|0||0|||||||||1||1985||||||||1||||2|48||3|||||||1|2026-08-03
74434247800324996|Kauno m. sav.|Kauno m.||28|240|39|0||0|||||||||1||1963||||||||||||3|6||3||||||||2026-08-03
74432125263762583|Kauno m. sav.|Kauno m.||28|240|24|0||0|||||||||1||1960||||||||1||||2|52|1|27|3||||15||1|2026-08-03
7414807677169763|Kauno m. sav.|Kauno m.||28|240|31|0||0|||||||||1||2002||||||||1||||1|1|2|3|1||||15|1|1|2026-08-03
7443743350831783|Kauno m. sav.|Kauno m.||28|240|7|0||0|||||||||1||1969|||0|0|0|0||0||||3|48|2|3|0|0||0|0|0|1|2026-08-03
74436760059803597|Kauno m. sav.|Kauno m.||28|240|31|0||0|||||||||1||1974||||||||||||2|1||3||||||||2026-08-03
75679506681857397|Kauno m. sav.|Vilijampolės sen.||20|110|122|155,77|155,77|112,51|||43,26||||||1||1929|||3|2|2|1||1|1|||2|30|2|3|3|5|1|12|8|1|1|2026-08-03
64882569042847046|Kauno m. sav.|Kauno m.|2|20|110|255|281,22|200,34|139,89|||60,45|31,14|49,74||||2|2019|2021|||6|1|1|0|0|1|2|1|3|1|19|2|1|1|1|1|2|14|1|1|2026-08-03
75622430583952863|Kauno m. sav.|Aleksoto sen.|2|20|110|99|141,26|118,89|71,45|||47,44|22,37|||||1|1956|1956|||3|2|2|2|1|1|0|0|1|2|52|2|3|3|2|2|14|8|8|1|2026-08-03
75527056436460682|Kauno m. sav.|Aleksoto sen.||20|110|77|115,39|57,86|43,21|||14,65|57,53|||1||1||1970|||3|2|2|2||1|1|||2|1|2|3|1||2|1|8|1|1|2026-08-03
75659519825041266|Kauno m. sav.|Aleksoto sen.||20|110|95|138,54|131,34|103,92||7,2|27,42|||||8|1||1935|||3|1|2|1||1|1|||2|30|2|3|3|5|2|12|8|1|1|2026-08-03
64839124241648616|Kauno m. sav.|Kauno m.|3|22|222|66|49,17||0|||||||||1|1985|1985|||0|0|0|0|0|1|0|0|1|1|1|4|21|1|0|0|1|15|15|8|2026-08-03
64901478008328115|Kauno m. sav.|Kauno m.|3|28|240|20|0||0|||||||||1|2017|2018|||0|0|0|0||1||||2|48|2|2|3|5||0|15|0|1|2026-08-03
64837382417358327|Kauno m. sav.|Kauno m.|2|22|224|461|427,18||0|||||||||1|2020|2020|||0|0|0|0|0|1|0|0|1|2|54|2|20|12|21|2|28|15|8|4|2026-08-03
64840064139258455|Kauno m. sav.|Kauno m.|2|20|120|95|151,1|151,1|0|||151,1||||||2|2020|2020|||0|1|1|1|0|1|0|0|1|2|19|4|20|1|1|0|2|15|8|8|2026-08-03
648405386282664|Kauno m. sav.|Kauno m.|1|22|202|1069|2349,36||0|||||||||2|1870|1870|||0|0|0|0|0|1|0|0|1|12|1|2|21|1|0|0|1|15|8|4|2026-08-03
74248554993694274|Kauno m. sav.|Kauno m.||28|240|20|0||0|||||||||1||1965||||||||||||12|1||3||||||||2026-08-03
75622708965711619|Kauno m. sav.|Vilijampolės sen.||20|110|99|140,04|140,04|94,53|||45,51||||1||2|1933|1933|||3|1|1|1|1|1|1|1|0|2|30|2|3|3|5|1|12|8|1|1|2026-08-03
74996562536571582|Kauno m. sav.|Kauno m.||28|240|60|0||0|||||||||1||1980||||||||||||12|1|2|3|1||||15||1|2026-08-03
75008720751181063|Kauno m. sav.|Kauno m.||28|240|19|0||0|||||||||2||1978||||||||1||||2|1||21|1|||1|15||1|2026-08-03
74250732559743765|Kauno m. sav.|Kauno m.||26|266|23|21,79||0|||||||||1||1982||||||||1||||1|11|2|11|3|||1|8|2|2|2026-08-03
88315766143486213|Kauno m. sav.|Petrašiūnų sen.||24|266|24|34,62||0|||||||||0||1974||||0|0|||1||||2|1|2|3|3|2|3|0|8|1|1|2026-08-03
75568984841073231|Kauno m. sav.|Šilainių sen.|2|20|110|103|152,33|92,28|58,96|||33,32|60,05|||||1|1965|1965|||3|1|1|1|1|1|1|1|0|2|52|2|3|1|2|2|1|8|8|1|2026-08-03
74250205479076417|Kauno m. sav.|Kauno m.||28|240|45|0||0|||||||||1||1973||||||||||||1|1|2|3||||||||2026-08-03
74247943510762859|Kauno m. sav.|Kauno m.||28|240|61|0||0|||||||||1||1970||||||||||||12|48||3||||||||2026-08-03
65196279335299076|Kauno m. sav.|Kauno m.||28|240|95|82,33||0|||||||||1|2007|2009|||0|0|0|0||1||||2|1|2|2|3|15||0|15|8|4|2026-08-03
65120643372255427|Kauno m. sav.|Šilainių sen.|3|28|240|10|0||0|||||||||1|2012|2012|||0|0|0|0||1||||2|1|1|1|0|2||0|24|0|1|2026-08-03
74215438754611021|Kauno m. sav.|Kauno m.||28|240|64|0||0|||||||||1|2001|2001|||0|0|0|0||1||||2|30|2|2|3|0||12|14|1|1|2026-08-03
74540990509108451|Kauno m. sav.|Kauno m.||28|240|94|0||0|||||||||1||1980||||||||||||1|47||24||||||||2026-08-03
74259960998570754|Kauno m. sav.|Petrašiūnų sen.|2|20|110|133|242,12|130,82|86,95|||43,87|88,92|22,38||||1|1990|1990|||3|2|2|0|1|1|1|1||2|1|2|2|1|1|2|1|8|8|1|2026-08-03
74483550477689758|Kauno m. sav.|Kauno m.||28|240|33|0||0|||||||||1||1989||||||||1||||2|1|1|3|||||35||1|2026-08-03
65130862008056484|Kauno m. sav.|Petrašiūnų sen.|3|28|240|30|0||0|||||||||1|1995|2012|||0|0|0|0||0||||2|47|2|24|0|0||0|0|15|8|2026-08-03
64984240739610788|Kauno m. sav.|Šilainių sen.|3|28|240|26|0||0|||||||||1|2010|2015|||0|0|0|0||1||||2|19|2|20|0|2||1|15|8|1|2026-08-03
65124342744292144|Kauno m. sav.|Šančių sen.|1|22|222|37|31,59||0|||||||||1|2010|2012|||0|0|0|0|0|1|0|0|3|2|8|2|2|0|15|15|0|23|0|8|2026-08-03
64977240776335848|Kauno m. sav.|Šilainių sen.|2|20|110|134|178,59|139,6|88,77|||50,83|11,26|27,73|||4|2|2015|2024|||6|2|2|1|1|1|2|1|1|2|19|2|2|1|3|2|2|38|8|1|2026-08-03
