dirbt_id,seniunijos_pavad,atr_uzstatytas_plotas,stat_pabaigos_metai,aukstu_skaicius,status,pool,n_candidates,b_OBJECTID,b_TOP_ID,b_Shape_Area,b_seniunija,b_cx,b_cy,log_area_dist
74317961989876544,Kauno m.,29.0,1930.0,2,ambiguous,citywide,20122,61155.0,bae057a1-5e7d-4f8f-b6b2-7c2cf51afab8,28.999892065010798,Šilainių sen.,494649.80932389677,6090974.922940333,3.721903105713409e-06
74390743037635834,Kauno m.,12.0,1979.0,1,ambiguous,citywide,8594,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.00016665249019354178
7440159635944657,Kauno m.,22.0,1975.0,1,ambiguous,citywide,16561,54794.0,602187e6-288e-4b60-a8c1-e118443d91d0,21.998916665486203,Vilijampolės sen.,491043.35404556396,6086148.481079037,4.9243690350753155e-05
74853127028870717,Kauno m.,21.0,1976.0,1,ambiguous,citywide,15889,28359.0,7954F990-38CB-4317-9E88-38DC85F535ED,21.000499999102203,Vilijampolės sen.,492868.10720000026,6086517.1454,2.3809197616131428e-05
75029185368784876,Panemunės sen.,285.0,1917.0,1,ambiguous,district,2743,35808.0,5F30F06D-56C2-4A68-85BD-1F5D5EC658EC,285.04228173968556,Panemunės sen.,496297.09626508754,6077462.687511952,0.00014834597754376233
64898796403655423,Šilainių sen.,69.0,2003.0,1,ambiguous,district,6462,51845.0,e26af6bf-bc2a-40b4-bf3b-d00e807ab691,68.99075392115834,Šilainių sen.,494484.5000077892,6091314.143405217,0.00013401012158809067
65192295262686745,Kauno m.,59.0,2009.0,1,ambiguous,citywide,34206,40092.0,E4EBD6F3-53AF-4C9A-BC37-E4AA227E04BB,58.99969999083057,Panemunės sen.,497845.07500000024,6081615.741199999,5.084914104891425e-06
74288500951372627,Kauno m.,27.0,1957.0,1,ambiguous,citywide,19219,8089.0,00F782A1-B0D3-4C33-BBDC-F90B7180B226,26.998350001438148,Panemunės sen.,496870.9255026141,6077850.352718684,6.111292520305511e-05
74294778666389713,Kauno m.,44.0,1936.0,1,ambiguous,citywide,27539,60527.0,db38a606-53d1-47e6-b5d4-e64aaa21ee43,44.00053074682302,Šilainių sen.,489971.9751714654,6088039.162789768,1.2062355045472373e-05
74481826683695351,Kauno m.,30.0,1950.0,1,ambiguous,citywide,20562,52501.0,4120f24f-00d4-43b3-953d-e33775681ef2,30.00104933864251,Aleksoto sen.,494062.8141000001,6080861.18965,3.4977343035702546e-05
6491598751194462,Kauno m.,108.0,2022.0,2,ambiguous,citywide,40750,66154.0,d2a8b79e-1107-40d6-b97c-2e1835a22a6d,107.9997808870303,Šilainių sen.,491205.1918572315,6089558.296033209,2.0288258522072056e-06
75636946872296593,Šančių sen.,169.0,1948.0,1,ambiguous,district,2723,42658.0,42E0F8E6-3C7A-446F-9796-1C5B7EE82529,168.97570667289324,Šančių sen.,496579.67210138467,6081536.724655636,0.00014375783033493406
744017872449627,Kauno m.,40.0,1960.0,1,ambiguous,citywide,25535,512.0,2119E511-AA18-4FFF-AE06-1B9C823F8464,39.99623781162094,Vilijampolės sen.,494215.36519710184,6088381.179617149,9.405913289795009e-05
65211392598062537,Petrašiūnų sen.,100.0,2016.0,1,ambiguous,district,3493,22347.0,3C97A7D3-4FCD-42A3-9DC5-F19CA31EEE93,100.02294353024831,Petrašiūnų sen.,503294.63338741567,6086495.433013588,0.00022940898622891837
64916281490039654,Petrašiūnų sen.,196.0,2017.0,1,ambiguous,district,2318,58936.0,cb87d980-f309-4b6c-87ee-53850298d2e6,195.97281904736164,Petrašiūnų sen.,502365.09969851375,6086079.385114294,0.0001386879465155033
74250657258657898,Kauno m.,23.0,1975.0,1,ambiguous,citywide,17115,23510.0,B614982E-50C9-49D2-BD1F-20276B84190F,23.003700001622736,Vilijampolės sen.,493912.0850999998,6087234.5699,0.0001608566976387671
74895572150332657,Kauno m.,32.0,1960.0,1,ambiguous,citywide,21525,28850.0,F9939F46-5896-456D-8FF8-83FA4EBC29E8,31.996313406877867,Žaliakalnio sen.,496262.0398589024,6087029.177061065,0.00011521267179182004
75618170136781016,Aleksoto sen.,89.0,1980.0,1,ambiguous,district,8090,16956.0,3FFED1AC-B36F-4DAB-A267-573A3D36D0DC,88.9888120389575,Aleksoto sen.,491155.5952667008,6080488.8229924,0.00012571532928440377
75493060352246774,Kauno m.,29.0,1973.0,1,ambiguous,citywide,20122,61155.0,bae057a1-5e7d-4f8f-b6b2-7c2cf51afab8,28.999892065010798,Šilainių sen.,494649.80932389677,6090974.922940333,3.721903105713409e-06
75699295413167653,Šančių sen.,246.0,1910.0,1,ambiguous,district,1715,43993.0,37B54025-54E0-41BC-84EC-8262A7E53AC1,245.93298616606558,Šančių sen.,496189.8000387258,6080894.974106036,0.00027245107050521966
74294042892296797,Kauno m.,26.0,1956.0,1,ambiguous,citywide,18729,30248.0,0E85D2CF-C288-45B7-B007-683BF429F192,25.999763854411132,Vilijampolės sen.,492539.84290740883,6085427.240912551,9.0825638952019e-06
748299502208217,Kauno m.,71.0,1980.0,1,ambiguous,citywide,37861,50861.0,699a1b12-498f-4ef3-b5e5-6fe91657e3e6,70.99959846924031,Petrašiūnų sen.,499474.1582541752,6085005.326255539,5.655378804370059e-06
74448311169073786,Kauno m.,24.0,1946.0,1,ambiguous,citywide,17670,12815.0,E8EABD14-F888-422C-ABA7-C5C8CCEC5C25,24.000599999125676,Šančių sen.,496818.5500000001,6081148.900000001,2.4999651075940932e-05
75199960290872628,Panemunės sen.,75.0,1972.0,2,ambiguous,district,4691,59538.0,367cac22-e786-4f3d-bd68-f85ca1fa4a1b,74.99931672876731,Panemunės sen.,498036.76514870714,6078976.264416925,9.110324601380171e-06
75358934836316463,Šančių sen.,106.0,1990.0,2,ambiguous,district,3493,45626.0,ECC45458-09DD-4159-952C-430DB26DD2DC,106.00500000811648,Šančių sen.,495906.14888813894,6081280.90470913,4.7168775427763876e-05
64817082911247825,Kauno m.,64.0,2015.0,1,ambiguous,citywide,35945,48206.0,d0513278-e13f-45b6-9d49-510f6eec9a07,64.00019821173042,Šilainių sen.,494084.6633797297,6090574.282557287,3.097053491885049e-06
74568125062813906,Kauno m.,7.0,1961.0,1,ambiguous,citywide,2461,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.5391631532228807
75423508205563969,Eigulių sen.,623.0,1981.0,5,ambiguous,district,606,8246.0,B091BAB2-5DE8-4087-8708-05F21D09C6A1,622.5949949928711,Eigulių sen.,497639.7656999998,6088488.504550001,0.0006502996929658167
75687833139668745,Aleksoto sen.,34.0,1930.0,1,ambiguous,district,3855,40155.0,A6841622-92EE-4452-9BF8-D7638E097412,33.98790000497401,Aleksoto sen.,491832.62931084307,6082009.436363066,0.00035594554774798226
64861759216470791,Kauno m.,106.0,2020.0,1,ambiguous,citywide,40844,42615.0,67AB060E-3899-494F-9134-63FE49357357,105.99840000594352,Aleksoto sen.,491073.17500000016,6080039.324999999,1.5094397471493437e-05
74927249445439714,Kauno m.,25.0,1988.0,1,ambiguous,citywide,18210,29207.0,0A56472F-66B2-41A7-B47B-01701314B5D5,25.00039999837093,Gričiupio sen.,497989.3960000001,6085158.809300002,1.5999806839861463e-05
74445886799341596,Kauno m.,16.0,1987.0,1,ambiguous,citywide,12108,36148.0,42D62C8E-7585-4040-B6DD-350FA71FAB0F,16.0,Šančių sen.,496992.37090000045,6082192.865499999,0.0
75706984099910127,Panemunės sen.,47.0,1895.0,1,ambiguous,district,3171,44046.0,E9563EE8-03B2-4509-95BD-8D34EA2E8BEB,46.97609999890774,Panemunės sen.,497303.7164868192,6080962.435474618,0.0005086399969309596
75687454924653466,Vilijampolės sen.,342.0,1925.0,2,ambiguous,district,1180,32698.0,C7F06763-ED86-4403-90C2-488CE7778238,341.9330733103117,Vilijampolės sen.,494053.24018235,6087369.081301325,0.00019571122530415153
74467514682168917,Kauno m.,182.0,2003.0,1,ambiguous,citywide,32412,180.0,2808F4AB-F512-49B5-BF5C-D8EEA84F7DBB,182.0008500079807,Šančių sen.,496533.55773472425,6082404.514544542,4.670362613978796e-06
7556631753400872,Žaliakalnio sen.,78.0,1966.0,2,ambiguous,district,4537,24127.0,5D92641F-FB69-48F2-9C20-AF259709CB3A,78.01845000318923,Žaliakalnio sen.,495453.71866552165,6087313.54142008,0.00023651053160556046
64890669377634838,Aleksoto sen.,200.0,2019.0,1,ambiguous,district,5678,52463.0,36231168-f37c-499d-8b7c-73bc50e517cd,199.97963089584945,Aleksoto sen.,494000.3819962381,6080404.936203576,0.00010185070735957424
74881116747110371,Kauno m.,32.0,1975.0,1,ambiguous,citywide,21525,28850.0,F9939F46-5896-456D-8FF8-83FA4EBC29E8,31.996313406877867,Žaliakalnio sen.,496262.0398589024,6087029.177061065,0.00011521267179182004
75705967039408892,Kauno m.,295.0,1900.0,1,ambiguous,citywide,18462,3592.0,85C456C4-122E-4E7D-812F-872490A4C7FF,294.9985999820135,Petrašiūnų sen.,500092.1150000003,6083629.169999999,4.745834944586136e-06
75643977264872667,Žaliakalnio sen.,142.0,1939.0,1,ambiguous,district,4405,30430.0,9A93FD90-3D90-42C3-9201-8FF694D5CD9E,142.00750000884756,Žaliakalnio sen.,496396.20380000025,6085383.939600002,5.281556894853878e-05
6491976915192299,Šilainių sen.,72.0,2020.0,2,ambiguous,district,6612,47490.0,411DBDE1-1A7B-4DE4-8FD2-FD8F85FF13FD,71.9917585776824,Šilainių sen.,492780.0295939082,6086963.805052392,0.00011447075038173438
75015188633222346,Kauno m.,27.0,1990.0,1,ambiguous,citywide,19219,8089.0,00F782A1-B0D3-4C33-BBDC-F90B7180B226,26.998350001438148,Panemunės sen.,496870.9255026141,6077850.352718684,6.111292520305511e-05
74309355830236998,Kauno m.,17.0,1980.0,0,ambiguous,citywide,12896,7495.0,20E3F8ED-B037-4A40-9933-B4B5DFBA6909,17.000950002374314,Aleksoto sen.,495416.22617561574,6080355.553315051,5.588093123831683e-05
74434171277222919,Kauno m.,35.0,1986.0,1,ambiguous,citywide,23010,43237.0,03C2C4FA-968F-486F-AF14-6AFEC83AE024,35.00125000765081,Žaliakalnio sen.,494072.2256530612,6085760.255303067,3.57138665614265e-05
74262108330351198,Kauno m.,70.0,1989.0,1,ambiguous,citywide,37634,38532.0,F1C8B1B8-FBF8-48C0-B665-8610526B2072,70.00159998517167,Aleksoto sen.,493028.32152390364,6081648.667151224,2.2856669807502783e-05
75537944359583192,Panemunės sen.,111.0,1968.0,1,ambiguous,district,5335,27570.0,30655832-D5D7-4AD3-8F4E-04A0C05B4EF1,110.98070001363587,Panemunės sen.,502159.61099375517,6079316.928225948,0.00017388886882141463
75682217525411211,Aleksoto sen.,81.0,1928.0,1,ambiguous,district,7868,15013.0,C2B9746F-5822-41C4-904C-8C6468AC983F,80.97910000838023,Aleksoto sen.,492477.25728768687,6080803.081631676,0.00025805788196997526
7563368917141422,Aleksoto sen.,1515.0,1971.0,1,ambiguous,district,190,16713.0,D8131EDB-8CB6-440C-98E5-9D5D313A4964,1505.778549034535,Aleksoto sen.,493617.4664826422,6082215.784492232,0.00610536618972457
74614932631954872,Kauno m.,30.75,1992.0,1,ambiguous,citywide,20927,16721.0,43BD9813-F1F0-473C-BC9C-5E736CBA377E,30.748999996915458,Gričiupio sen.,498217.8499999996,6084714.434999999,3.252095431394153e-05
7569507186604485,Žaliakalnio sen.,134.0,1920.0,1,ambiguous,district,4484,5535.0,13E2E1CC-8C6A-4EA7-A4B0-3A8057AA2558,133.99796999718876,Žaliakalnio sen.,493747.3860117911,6085139.079887845,1.5149389462010276e-05
74883695977344053,Kauno m.,22.0,1959.0,1,ambiguous,citywide,16561,54794.0,602187e6-288e-4b60-a8c1-e118443d91d0,21.998916665486203,Vilijampolės sen.,491043.35404556396,6086148.481079037,4.9243690350753155e-05
74492833548611789,Kauno m.,18.0,1981.0,1,ambiguous,citywide,13645,12810.0,E5470CB3-C0D5-46A3-9ABF-28319CADAD23,18.000599997430665,Panemunės sen.,499372.8338694433,6080718.06656832,3.333263505433948e-05
74495977976540728,Kauno m.,20.0,1936.0,1,ambiguous,citywide,15162,42659.0,62E3BCEC-CF1A-411E-BD41-7C2CD1C41A70,20.000999999978582,Aleksoto sen.,493055.17640744965,6080852.427823423,4.9998748970825346e-05
74843482354592608,Kauno m.,23.14,1960.0,1,ambiguous,citywide,17186,51875.0,56478991-c0a7-4add-bc2f-60fac2888715,23.141680829955458,Aleksoto sen.,495722.37903314934,6079456.339349759,7.263478447860905e-05
75401627070600163,Dainavos sen.,393.0,1984.0,10,ambiguous,district,530,4141.0,E90C7656-0014-4DD5-A187-FC8B0F993E73,391.42779999615885,Dainavos sen.,498807.09836959507,6086199.095282641,0.0040085323571332765
74430072351248433,Kauno m.,24.0,1950.0,1,ambiguous,citywide,17670,12815.0,E8EABD14-F888-422C-ABA7-C5C8CCEC5C25,24.000599999125676,Šančių sen.,496818.5500000001,6081148.900000001,2.4999651075940932e-05
74635362540746777,Kauno m.,15.91,1932.0,1,ambiguous,citywide,12035,46476.0,3D7B6747-E514-4CA4-A010-2B11A3E7F3E9,15.910263581417855,Panemunės sen.,496366.5561965389,6077415.277152123,1.656689091777963e-05
74947548753492715,Kauno m.,10.4,1955.0,1,ambiguous,citywide,6926,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.14326749613086687
74630411866493565,Kauno m.,26.0,1994.0,1,ambiguous,citywide,18729,30248.0,0E85D2CF-C288-45B7-B007-683BF429F192,25.999763854411132,Vilijampolės sen.,492539.84290740883,6085427.240912551,9.0825638952019e-06
6475370356451364,Kauno m.,289.0,2023.0,1,ambiguous,citywide,19068,18434.0,AA58E44D-DCA3-4BC1-9225-05137101C8EF,288.97627344679734,Šilainių sen.,490128.0443067584,6088551.334287076,8.210217030057976e-05
75015027772491513,Kauno m.,26.0,1900.0,2,ambiguous,citywide,18729,30248.0,0E85D2CF-C288-45B7-B007-683BF429F192,25.999763854411132,Vilijampolės sen.,492539.84290740883,6085427.240912551,9.0825638952019e-06
75644105563423547,Vilijampolės sen.,125.0,1939.0,1,ambiguous,district,4241,8409.0,6DA0C356-3EBD-4207-A24D-11F08F04A4B9,124.98276717802591,Vilijampolės sen.,491691.588684008,6086026.293563607,0.00013787207971116544
75640473538737249,Vilijampolės sen.,234.0,1940.0,1,ambiguous,district,2211,22581.0,DF1E59BD-627D-465A-AAD3-DD7599583A41,234.12412340201993,Vilijampolės sen.,487389.13501634635,6087335.772786014,0.0005303012544048968
75026727480733579,Kauno m.,259.0,1970.0,1,ambiguous,citywide,22051,34547.0,8578399B-AC4F-4703-B8CC-B507E461FECB,259.0223136282919,Vilijampolės sen.,492796.52245459403,6085389.962808921,8.614929403183424e-05
75611105370484752,Petrašiūnų sen.,129.0,1959.0,2,ambiguous,district,3194,22931.0,EE95A39E-886B-45A7-90D6-F68B8D73EAA1,128.97274548132833,Petrašiūnų sen.,503459.1272663644,6085835.513757863,0.00021129766031791064
74194253551359682,Šilainių sen.,124.0,1987.0,1,ambiguous,district,7235,25237.0,851C37F9-0FD8-4460-8AD0-09ECADAEC229,123.98582564915289,Šilainių sen.,488041.9694178518,6088721.78665526,0.00011431581482934661
74266846336694628,Kauno m.,11.0,1966.0,1,ambiguous,citywide,7571,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.08717802947982323
75149533013153913,Šilainių sen.,302.05,1995.0,2,ambiguous,district,3392,54302.0,1d3eef1a-3073-4ae1-83b1-50e66b8943d7,302.00867545350496,Šilainių sen.,490104.66629713046,6088723.127040758,0.0001368229552483058
74203962540310142,Panemunės sen.,272.0,2001.0,1,ambiguous,district,2964,3210.0,A7AE61E8-02AD-4F46-86F4-4E735D40C0EB,271.9673500050405,Panemunės sen.,498733.9281898469,6083250.468910969,0.00012004395116171906
64934434453856341,Panemunės sen.,197.0,2018.0,1,ambiguous,district,4275,17373.0,BAA4D28E-4F8B-4305-A5CC-2BA8A654D114,196.9817499985015,Panemunės sen.,499237.89451151475,6080558.553985471,9.264389282837016e-05
8127426126197855,Šilainių sen.,1196.0,2006.0,1,ambiguous,district,319,30870.0,9CB6A96F-CA39-4E62-87EB-6BE9071F74DB,1205.6936000177857,Šilainių sen.,492690.6870778326,6089525.299002892,0.008072347493587095
75613582278053343,Gričiupio sen.,160.0,1958.0,1,ambiguous,district,972,60414.0,f3e06f68-535e-4987-904a-c77b50977a64,159.89557267992873,Gričiupio sen.,498181.08534833265,6085108.343749163,0.000652883832719553
74296589153364664,Kauno m.,25.0,1994.0,1,ambiguous,citywide,18210,29207.0,0A56472F-66B2-41A7-B47B-01701314B5D5,25.00039999837093,Gričiupio sen.,497989.3960000001,6085158.809300002,1.5999806839861463e-05
75337135936581534,Centro sen.,509.0,2014.0,5,ambiguous,district,756,32410.0,C0A7599A-F5A0-41FE-B28B-9E2E27B9991E,509.2083501270498,Centro sen.,492596.2430142614,6084496.962945652,0.00040924851958212827
74830340453238373,Kauno m.,17.0,1995.0,0,ambiguous,citywide,12896,7495.0,20E3F8ED-B037-4A40-9933-B4B5DFBA6909,17.000950002374314,Aleksoto sen.,495416.22617561574,6080355.553315051,5.588093123831683e-05
74826643185055289,Kauno m.,6.0,1978.0,0,ambiguous,citywide,1255,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.6933138330501389
74550762880798455,Kauno m.,22.0,1930.0,1,ambiguous,citywide,16561,54794.0,602187e6-288e-4b60-a8c1-e118443d91d0,21.998916665486203,Vilijampolės sen.,491043.35404556396,6086148.481079037,4.9243690350753155e-05
75633159245999865,Centro sen.,191.0,2006.0,2,ambiguous,district,1647,62982.0,7c38185e-e993-4aa1-97f4-dfa289bdfcf7,190.96177852527936,Centro sen.,494256.7994785366,6084578.133721169,0.00020013245825722947
74937675325482206,Kauno m.,30.0,1979.0,1,ambiguous,citywide,20562,52501.0,4120f24f-00d4-43b3-953d-e33775681ef2,30.00104933864251,Aleksoto sen.,494062.8141000001,6080861.18965,3.4977343035702546e-05
74621439568325801,Kauno m.,40.25,1953.0,1,ambiguous,citywide,25671,37665.0,1F193596-FD64-4E10-ABFD-B103741CC9B2,40.252749998619784,Šilainių sen.,492175.96967278275,6086657.335762888,6.832061316908167e-05
75673710136517677,Gričiupio sen.,130.0,1997.0,1,ambiguous,district,1018,27798.0,5F3BA2F4-34FC-4496-A3FB-59A28857BFAE,129.93501873277293,Gričiupio sen.,498263.4817724034,6085299.922511068,0.0004999808713543885
75696584834793176,Kauno m.,379.0,1944.0,1,ambiguous,citywide,11851,15508.0,0802EDFC-6D1C-47DF-92D6-6A2B12BFCD08,378.924699999287,Aleksoto sen.,494592.3320233509,6083247.901574133,0.0001987004803005732
64695287117779721,Kauno m.,52.0,2025.0,1,ambiguous,citywide,31562,40433.0,9B00ABBD-786B-4D0E-B68F-AF907456F362,52.00089999741726,Panemunės sen.,498972.8616937943,6079406.447299824,1.7307492863771756e-05
75099470674290014,Kauno m.,977.0,1990.0,1,ambiguous,citywide,3795,17514.0,DA133121-6378-4233-A9A0-FAAFAB2F24D0,976.9108017024937,Dainavos sen.,499917.97424427426,6088277.608674724,9.130232300247343e-05
7502106845690748,Aleksoto sen.,92.7,1997.0,1,ambiguous,district,8123,62228.0,211a57aa-837a-48ba-b21b-1116f26b9eb4,92.69968003360128,Aleksoto sen.,494146.67879382195,6081969.166733864,3.451639168261522e-06
7569330779906179,Centro sen.,469.0,1920.0,3,ambiguous,district,836,63015.0,dff18144-ba73-4d03-8b55-725372b5594b,469.17833239285505,Centro sen.,494352.01814283605,6084429.561120503,0.00038016737084145547
74267192113382535,Kauno m.,36.0,1957.0,1,ambiguous,citywide,23510,66201.0,2e2adc05-3da4-462e-a037-ff96eb198e87,36.00059857991784,Eigulių sen.,496593.7489499999,6091057.821900001,1.6627081709241764e-05
74143762102800256,Šilainių sen.,166.0,2007.0,1,ambiguous,district,6454,51448.0,ab74c050-7ac5-40cd-afb4-10251174c7f1,166.02064644943556,Šilainių sen.,488691.82200792636,6089216.51276476,0.0001243684673397638
75643053621433601,Aleksoto sen.,57.0,1937.0,1,ambiguous,district,6387,37174.0,82F2B3B3-47AF-4AA0-93FA-88E6A79620E8,57.040999996751545,Aleksoto sen.,492289.85511317634,6082368.109383495,0.000719039617666617
74420301193720437,Kauno m.,18.0,1935.0,1,ambiguous,citywide,13645,12810.0,E5470CB3-C0D5-46A3-9ABF-28319CADAD23,18.000599997430665,Panemunės sen.,499372.8338694433,6080718.06656832,3.333263505433948e-05
74289666899232873,Kauno m.,1.0,1918.0,1,no_match,citywide,0,,,,,,,
653091773958345,Aleksoto sen.,125.0,2007.0,1,ambiguous,district,7845,46284.0,3D904064-6F7E-4EB4-AC15-AE3D21A10E4F,124.9978000054907,Aleksoto sen.,493119.2604,6080813.721800001,1.760011095619518e-05
65112918341101472,Kauno m.,36.0,1994.0,1,ambiguous,citywide,23510,66201.0,2e2adc05-3da4-462e-a037-ff96eb198e87,36.00059857991784,Eigulių sen.,496593.7489499999,6091057.821900001,1.6627081709241764e-05
74449974752779563,Kauno m.,43.0,1968.0,1,ambiguous,citywide,27002,35176.0,D2DFDF38-46A4-464C-9014-D1132BA28EBA,43.00166006778807,Petrašiūnų sen.,501204.9332000003,6084448.050349999,3.860548242862194e-05
65079335932180571,Vilijampolės sen.,26.0,2012.0,1,ambiguous,district,2241,30248.0,0E85D2CF-C288-45B7-B007-683BF429F192,25.999763854411132,Vilijampolės sen.,492539.84290740883,6085427.240912551,9.0825638952019e-06
65125008415084076,Žaliakalnio sen.,38.0,2012.0,1,ambiguous,district,2449,27935.0,BAA152BC-41F7-4480-A4A7-D34DFDA73164,38.01219999871887,Žaliakalnio sen.,496037.97630000015,6087205.8562,0.0003210010715077871
74882031998230833,Kauno m.,5.0,1981.0,1,ambiguous,citywide,345,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.8756353898440936
74275152447339357,Kauno m.,23.0,1987.0,1,ambiguous,citywide,17115,23510.0,B614982E-50C9-49D2-BD1F-20276B84190F,23.003700001622736,Vilijampolės sen.,493912.0850999998,6087234.5699,0.0001608566976387671
75336365931338328,Šančių sen.,194.0,1994.0,2,ambiguous,district,2381,45539.0,605F14DD-DA18-475A-A780-9385E0BF1662,194.02520546475267,Šančių sen.,495737.42206353246,6081905.1596760545,0.0001299166365127391
74102340352052015,Dainavos sen.,71.0,2008.0,2,ambiguous,district,534,4892.0,550D1F32-E587-4FCB-A747-DE488FD0E928,71.06605000232793,Dainavos sen.,496499.085615628,6086272.358470737,0.0009298492790623669
74986980761782659,Dainavos sen.,926.0,1970.0,2,ambiguous,district,515,17130.0,B6EBB979-5611-43BD-B219-235962A4A573,926.9262370016252,Dainavos sen.,498822.02949391765,6086712.7737523625,0.0009997560186452148
74993066194369573,Kauno m.,32.11,1974.0,1,ambiguous,citywide,21573,56967.0,00d54db4-13e5-4a06-b715-10afec19e570,32.11181997711422,Centro sen.,493743.3342752001,6084464.667339007,5.6677842993568817e-05
74454519805813843,Kauno m.,25.0,1963.0,1,ambiguous,citywide,18210,29207.0,0A56472F-66B2-41A7-B47B-01701314B5D5,25.00039999837093,Gričiupio sen.,497989.3960000001,6085158.809300002,1.5999806839861463e-05
7541774661810062,Žaliakalnio sen.,121.0,1981.0,2,ambiguous,district,4574,26554.0,37DB5378-D344-4978-837C-727BFBEAFDFA,120.99775001030788,Žaliakalnio sen.,495652.19284598547,6086661.863179673,1.8595129021470314e-05
74468997599847431,Kauno m.,52.0,1983.0,1,ambiguous,citywide,31562,40433.0,9B00ABBD-786B-4D0E-B68F-AF907456F362,52.00089999741726,Panemunės sen.,498972.8616937943,6079406.447299824,1.7307492863771756e-05
74462999773631036,Kauno m.,21.0,1973.0,1,ambiguous,citywide,15889,28359.0,7954F990-38CB-4317-9E88-38DC85F535ED,21.000499999102203,Vilijampolės sen.,492868.10720000026,6086517.1454,2.3809197616131428e-05
64805162169690386,Kauno m.,132.0,2025.0,2,ambiguous,citywide,38981,15082.0,57E2AE25-08B1-41F4-BD68-554EDE347255,132.00019999915753,Aleksoto sen.,493428.39628731355,6079999.7962679295,1.5151439853866577e-06
74602201854965591,Kauno m.,7.32,1975.0,1,ambiguous,citywide,2899,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.49446297430497377
75629431022788005,Vilijampolės sen.,117.0,1953.0,1,ambiguous,district,4342,21845.0,8882F7B4-E580-4D5D-8E9B-7EA767ABE9E1,117.02032580136408,Vilijampolės sen.,493840.8927893919,6087391.09931326,0.00017370970957841791
75344987360035989,Šilainių sen.,129.0,1995.0,2,ambiguous,district,7175,22617.0,D728CC7E-1CB2-4E4C-B5B3-0EBBB1C0F5E9,129.01114480675338,Šilainių sen.,492426.3299924014,6088469.5224882215,8.63901190681915e-05
74252208720023555,Kauno m.,35.0,1954.0,1,ambiguous,citywide,23010,43237.0,03C2C4FA-968F-486F-AF14-6AFEC83AE024,35.00125000765081,Žaliakalnio sen.,494072.2256530612,6085760.255303067,3.57138665614265e-05
74939647838765305,Kauno m.,22.1,1960.0,1,ambiguous,citywide,16622,31447.0,25908B6B-04C4-4C41-A96B-4C522F1A683C,22.10391817797929,Vilijampolės sen.,487688.35136906453,6087051.313797693,0.00017727740666684255
74996315568379282,Kauno m.,14.0,1992.0,1,ambiguous,citywide,10423,38523.0,CFB723D0-EC6D-4CE0-93F1-DCBE2FE943A2,13.998468149964506,Gričiupio sen.,498218.1656500003,6085042.26175,0.00010942384624845758
75646138292160672,Vilijampolės sen.,119.0,1939.0,1,ambiguous,district,4314,10326.0,E8F857AF-A242-42DC-825D-E9DBACE4C514,119.00004999825153,Vilijampolės sen.,491489.1155019404,6086042.115058474,4.20153285496383e-07
74456455869266927,Kauno m.,7.0,1955.0,1,ambiguous,citywide,2461,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.5391631532228807
74478204728551933,Kauno m.,26.0,1905.0,1,ambiguous,citywide,18729,30248.0,0E85D2CF-C288-45B7-B007-683BF429F192,25.999763854411132,Vilijampolės sen.,492539.84290740883,6085427.240912551,9.0825638952019e-06
64971004794417975,Vilijampolės sen.,75.0,2018.0,2,ambiguous,district,4514,26668.0,E6C5D9D7-738A-411E-8D4E-7B45C533CFCA,74.96874999165534,Vilijampolės sen.,493060.1106571179,6086649.513429358,0.0004167536076504774
65199395978383215,Šilainių sen.,225.0,2012.0,2,ambiguous,district,4971,66070.0,4b243d80-76ca-416b-bdfd-12130f76b221,224.9999764599819,Šilainių sen.,489044.48829999985,6088806.398000001,1.0462230815022622e-07
7430590050816667,Kauno m.,36.0,1982.0,1,ambiguous,citywide,23510,66201.0,2e2adc05-3da4-462e-a037-ff96eb198e87,36.00059857991784,Eigulių sen.,496593.7489499999,6091057.821900001,1.6627081709241764e-05
6490554425347464,Šilainių sen.,85.0,2019.0,2,ambiguous,district,7121,31085.0,45467F62-64C7-476F-8AC2-A1BE671A22AA,84.9781977945557,Šilainių sen.,488006.74905087234,6088307.883345486,0.00025652943550102947
74184907120266957,Aleksoto sen.,171.0,2001.0,1,ambiguous,district,6601,48628.0,ab28733c-3133-445d-8f00-81948046cb74,171.03085899757662,Aleksoto sen.,495132.0972,6080388.6738,0.00018044569282871237
