dirbt_id,seniunijos_pavad,obje_tipas,pask_tipas,aukstu_skaicius,atr_uzstatytas_plotas,stat_pabaigos_metai,status,n_candidates,n_categorical_pool,best_unikalus_nr,best_b_area,log_area_dist
7502134363270492,Kauno m.,28,240,1,11.0,1975.0,ambiguous,173,3176,440002584574,12.29224999792967,0.11107370952611895
64784899359116493,Kauno m.,20,120,2,118.0,2023.0,ambiguous,2237,2464,440045723486,118.02811739295075,0.00023825460622450834
65133369272351249,Aleksoto sen.,20,110,1,220.0,2014.0,ambiguous,9508,15727,440048455923,220.00050309569298,2.2867959890149336e-06
74302748830708268,Kauno m.,28,240,1,19.0,1974.0,ambiguous,555,3176,440041270455,19.060278235022437,0.003167516803143755
75339758771582901,Petrašiūnų sen.,20,110,0,122.0,1993.0,ambiguous,84,88,199930049017,124.25513937421226,0.01831598256078326
75012244897264616,Kauno m.,28,240,1,23.0,1959.0,ambiguous,785,3176,440050269433,23.024728073147582,0.0010745560728868675
75615262343813175,Šančių sen.,20,110,2,66.0,1958.0,ambiguous,5392,8034,440026843356,65.97746263328028,0.0003415335692791288
75192734514506129,Aleksoto sen.,20,120,1,178.0,1975.0,ambiguous,1175,1391,440040493914,177.92117119346344,0.00044295655445925064
74260028912253154,Kauno m.,28,240,1,19.0,1975.0,ambiguous,555,3176,440041270455,19.060278235022437,0.003167516803143755
74581989844509131,Kauno m.,28,240,1,16.0,1988.0,ambiguous,406,3176,440052806336,16.03196284859298,0.001995685331706021
75000861061126356,Kauno m.,28,240,1,22.0,1980.0,ambiguous,739,3176,199270002032,22.042988585359026,0.0019521199805661027
75410775519584305,Šilainių sen.,22,228,1,376.0,1982.0,ambiguous,7,21,440000743944,377.45859997883775,0.0038717503548770793
74305988192701192,Kauno m.,28,240,1,29.0,1926.0,ambiguous,1106,3176,440061094300,29.048890156438162,0.0016844479839783766
75695720590801652,Šančių sen.,22,236,2,1605.0,1917.0,ambiguous,5,9,199170083019,1610.5392000258146,0.003445273193944054
74999340192340114,Kauno m.,28,240,1,46.0,1956.0,ambiguous,1698,3176,440044986196,45.96639522582524,0.0007308055423478343
83717052788881641,Centro sen.,24,210,5,281.0,2006.0,ambiguous,2,2,440005144552,307.18788391688594,0.0891048907872598
74459187902479601,Šilainių sen.,20,110,1,162.0,1991.0,ambiguous,13208,15727,440058478401,161.9998048594447,1.204572053659092e-06
75386250656084661,Dainavos sen.,22,212,2,2381.0,1986.0,ambiguous,34,156,199830150019,2311.5350760739907,0.029608728579733068
64747026135607746,Kauno m.,20,110,2,137.0,2024.0,ambiguous,6924,8034,440009596010,137.00139999154155,1.021886414864781e-05
74272393361015876,Kauno m.,28,240,1,26.0,1972.0,ambiguous,946,3176,440053170297,26.02109562525104,0.0008110412190998062
75005979671026818,Kauno m.,28,240,1,34.0,1979.0,ambiguous,1314,3176,199350050047,33.81439999509547,0.005473777496629584
75645234745738255,Aleksoto sen.,20,110,1,77.0,1971.0,ambiguous,12387,15727,199620009016,77.00259999662414,3.376561985835025e-05
75181580139220258,Šilainių sen.,20,110,1,157.0,1979.0,ambiguous,13518,15727,199300009018,156.996656093512,2.129899426073223e-05
75616973636772541,Vilijampolės sen.,20,110,1,90.0,1958.0,ambiguous,13772,15727,199510100017,90.00124999977648,1.3888789955451841e-05
64834345770975257,Kauno m.,22,224,1,150.0,1964.0,ambiguous,148,729,440046513028,148.56023839260055,0.009644772364074683
74279443993308769,Kauno m.,28,240,1,23.0,1971.0,ambiguous,785,3176,440050269433,23.024728073147582,0.0010745560728868675
74459306295673947,Kauno m.,28,240,1,15.0,1983.0,ambiguous,354,3176,440023993764,14.810749998136423,0.01269693277208983
74280658730107169,Kauno m.,28,240,1,42.0,1982.0,ambiguous,1562,3176,199100156029,42.02899999731593,0.0006902378576021384
74638504439192177,Kauno m.,28,240,1,32.0,1974.0,ambiguous,1227,3176,199490033024,32.05080792518123,0.0015864885232148573
7562692762788166,Žaliakalnio sen.,20,110,2,76.0,1955.0,ambiguous,6212,8034,199540195017,76.03100000081211,0.00040781158107972004
74984854244002752,Kauno m.,28,240,0,32.0,1961.0,ambiguous,3,14,199280332056,20.6112000027217,0.4399012852972426
74781718777131814,Kauno m.,28,240,1,30.0,1978.0,ambiguous,1147,3176,440053929710,29.989079681954312,0.00036407686946393625
75509213224702582,Dainavos sen.,20,140,5,688.0,1971.0,ambiguous,806,847,199680197011,687.852400029425,0.00021455785684310058
74979841590640472,Kauno m.,28,240,1,24.0,1945.0,ambiguous,830,3176,199480080075,23.88897094517182,0.00463694464823261
74472724872630833,Kauno m.,28,240,1,34.0,1991.0,ambiguous,1314,3176,199350050047,33.81439999509547,0.005473777496629584
74622381017167255,Kauno m.,28,240,1,25.15,1958.0,ambiguous,907,3176,199600009029,25.196699997465313,0.0018551369150694441
64936867615966815,Aleksoto sen.,20,110,2,97.0,1988.0,ambiguous,7046,8034,440021307326,97.01292719814813,0.00013326120433276856
7509414943260824,Šilainių sen.,20,110,1,169.0,1992.0,ambiguous,12766,15727,199930001018,168.9953999954,2.7219332572769872e-05
7497841865934525,Kauno m.,28,240,1,23.0,1940.0,ambiguous,785,3176,440050269433,23.024728073147582,0.0010745560728868675
64898656213272121,Šilainių sen.,20,110,3,48.0,2020.0,ambiguous,27,88,199050010038,48.66774033602911,0.01381538358820844
65073496567993633,Petrašiūnų sen.,22,222,2,483.0,1955.0,ambiguous,91,243,199200218037,481.08930337392746,0.003963738879791734
74459385226222446,Kauno m.,28,240,1,31.0,1959.0,ambiguous,1191,3176,199320440073,30.96873296372617,0.0010091230668045625
74552042098545865,Kauno m.,28,240,1,34.0,1957.0,ambiguous,1314,3176,199350050047,33.81439999509547,0.005473777496629584
74656457664302331,Kauno m.,28,240,1,43.0,1993.0,ambiguous,1597,3176,440028001572,43.06414195874233,0.0014905620194025637
75008076034763033,Kauno m.,28,240,1,65.0,1940.0,ambiguous,2110,3176,440024992929,65.02111575902447,0.0003248050762660881
74640499562863005,Kauno m.,28,240,1,9.0,1979.0,ambiguous,98,3176,440002584574,12.29224999792967,0.31174440498827005
75449004670672268,Eigulių sen.,20,140,5,573.0,1977.0,ambiguous,830,847,199770132013,573.2429500043105,0.0004239066559970084
75380502112303377,Eigulių sen.,20,140,5,933.0,1987.0,ambiguous,765,847,199870001013,935.1363000001421,0.0022870932183636228
75582889104558959,Aleksoto sen.,20,110,1,119.0,1964.0,ambiguous,14708,15727,199320415016,119.00695887890069,5.847626418464813e-05
756437104154037,Žaliakalnio sen.,20,110,2,119.0,1939.0,ambiguous,7060,8034,529720348018,118.98070198694259,0.00016218132763423654
74238481020098251,Kauno m.,28,240,1,22.0,1974.0,ambiguous,739,3176,199270002032,22.042988585359026,0.0019521199805661027
79715861764273588,Žaliakalnio sen.,20,110,1,66.0,2006.0,ambiguous,10605,15727,199230108015,65.99614999741073,5.8335074021975686e-05
74276898108013245,Kauno m.,28,240,1,48.0,1936.0,ambiguous,1753,3176,529560080028,47.99290952321471,0.00014772917777783334
75017222229150526,Žaliakalnio sen.,28,240,2,15.0,1932.0,ambiguous,3,123,440028268844,28.644961858931527,0.646927375248683
75660863994651925,Kauno m.,20,140,1,111.0,1935.0,ambiguous,697,790,198900050010,110.8015500128761,0.0017894378111140696
75662674869694357,Aleksoto sen.,20,110,1,108.0,1934.0,ambiguous,14616,15727,199000199013,107.99345000005532,6.064998680965772e-05
75700656499367469,Šančių sen.,20,140,1,201.0,2018.0,ambiguous,699,790,199370219015,200.81152017750895,0.0009381504852408185
7533432281178816,Aleksoto sen.,20,110,1,100.0,1995.0,ambiguous,14351,15727,199000258015,99.9960539979593,3.9460798974211286e-05
75003532174211074,Kauno m.,28,240,1,37.0,1978.0,ambiguous,1439,3176,440023510410,36.97549517472136,0.0006625119877079477
74472849564747409,Kauno m.,28,240,1,33.0,1990.0,ambiguous,1269,3176,440057304559,32.99742574165476,7.801087141245944e-05
75334428302506015,Šilainių sen.,20,110,2,132.0,1995.0,ambiguous,6983,8034,440056140480,131.99690565449498,2.3442286170016757e-05
75695422166010592,Panemunės sen.,20,140,1,117.0,1918.0,ambiguous,713,790,199330028016,117.45974999950826,0.003921786906034619
75712403554065263,Centro sen.,22,224,1,169.0,1870.0,ambiguous,165,729,199680319015,172.31459777607975,0.01942314804047296
7540059549263145,Žaliakalnio sen.,20,110,1,175.0,1984.0,ambiguous,12411,15727,190020604010,174.98762851645657,7.069669062964579e-05
74921700886225295,Kauno m.,28,240,1,21.32,1959.0,ambiguous,696,3176,440009029372,21.34730160725393,0.0012797439702807445
7560011309177736,Petrašiūnų sen.,20,110,1,91.0,1961.0,ambiguous,13843,15727,529580353015,90.9991747341689,9.068896408948035e-06
75660750677772323,Šančių sen.,20,110,1,124.0,1935.0,ambiguous,14654,15727,199500093010,123.99972570268179,2.2120775939882265e-06
74456733927276711,Kauno m.,28,240,1,10.0,1988.0,ambiguous,130,3176,440002584574,12.29224999792967,0.20638388933044371
75335243540662469,Aleksoto sen.,20,110,2,115.0,1995.0,ambiguous,7080,8034,199610091011,115.00420362091396,3.6552557285851606e-05
75013544549665606,Kauno m.,28,240,1,21.0,1979.0,ambiguous,683,3176,199570356022,20.99824999592453,8.333699983475995e-05
74489955591452925,Žaliakalnio sen.,28,240,1,27.0,1978.0,ambiguous,995,3176,199300179020,26.94290380843917,0.00211691284124349
74212935057399718,Kauno m.,28,240,1,30.0,2001.0,ambiguous,1147,3176,440053929710,29.989079681954312,0.00036407686946393625
65150550689236503,Panemunės sen.,28,240,1,51.0,2011.0,ambiguous,1839,3176,199910228030,51.00219564373503,4.305091123812943e-05
75692075949030005,Petrašiūnų sen.,22,222,1,459.0,1984.0,ambiguous,244,917,199600323102,460.63745002789074,0.0035610810722346287
75515044282976312,Petrašiūnų sen.,20,110,1,84.89,1970.0,ambiguous,13306,15727,199610234016,84.89285000011007,3.357229673461859e-05
65074815190291443,Šilainių sen.,20,110,2,59.0,2014.0,ambiguous,4679,8034,440056506782,59.0024852752029,4.212242136159006e-05
74329613702818653,Kauno m.,28,240,1,46.0,1990.0,ambiguous,1698,3176,440044986196,45.96639522582524,0.0007308055423478343
64906454691221971,Kauno m.,20,110,1,148.0,2019.0,ambiguous,13961,15727,199370080012,147.99605000070744,2.6689540571389614e-05
65062941743593242,Aleksoto sen.,20,110,2,151.0,1989.0,ambiguous,6732,8034,199760115019,150.9669499983482,0.00021889813957365334
74479050974984154,Kauno m.,28,240,1,35.0,1978.0,ambiguous,1368,3176,199730192028,35.120799997296,0.003445485984352459
75659803046367602,Žaliakalnio sen.,20,110,1,43.0,1935.0,ambiguous,5098,15727,199000023016,43.00850000190176,0.00019765492780932092
75650663840323359,Aleksoto sen.,20,140,2,151.0,1938.0,ambiguous,766,821,199300549013,150.56595001008566,0.0028786425631430745
75660802185097298,Eigulių sen.,20,110,1,63.0,1935.0,ambiguous,10048,15727,529600288017,62.98592702081987,0.00022340557507405379
74253696676184436,Kauno m.,28,240,1,15.0,1987.0,ambiguous,354,3176,440023993764,14.810749998136423,0.01269693277208983
75680825689750222,Centro sen.,20,140,2,121.0,1928.0,ambiguous,723,821,199400216017,120.94601799598762,0.0004462318111722041
7550589591497342,Aleksoto sen.,20,120,2,189.0,1971.0,ambiguous,1787,2464,199360023010,188.94460045713254,0.0002931622422828184
7562649817374642,Žaliakalnio sen.,20,110,1,117.79,1955.0,ambiguous,14705,15727,199360207028,117.7862115126318,3.2163581748179126e-05
7562043643564377,Kauno m.,20,110,1,41.0,1957.0,ambiguous,4486,15727,440057178110,41.02507297272803,0.0006113490083032858
75524138540873753,Aleksoto sen.,20,110,1,76.0,1970.0,ambiguous,12242,15727,199800215012,76.00019999650326,2.6315294752166096e-06
74282019783082298,Kauno m.,28,240,1,17.0,1967.0,ambiguous,444,3176,199100169028,16.981026597074084,0.0011167058089558424
7441164653445316,Kauno m.,28,240,0,29.0,1969.0,ambiguous,3,14,199280332056,20.6112000027217,0.3414612124839902
74428845370586444,Kauno m.,28,240,1,30.0,1988.0,ambiguous,1147,3176,440053929710,29.989079681954312,0.00036407686946393625
64752637252442083,Kauno m.,20,120,2,127.0,2025.0,ambiguous,2217,2464,440026843705,126.99975509755906,1.9283675358749974e-06
74491549368031096,Kauno m.,28,240,1,14.0,1971.0,ambiguous,297,3176,190021051033,14.002474562702611,0.00017673885952573798
74987664657274439,Kauno m.,28,240,1,26.0,1985.0,ambiguous,946,3176,440053170297,26.02109562525104,0.0008110412190998062
74570675649917456,Kauno m.,28,240,1,72.22,1988.0,ambiguous,2185,3176,199000239063,72.21130001114103,0.00012047234732115442
74841302259646164,Kauno m.,28,240,1,22.0,1989.0,ambiguous,739,3176,199270002032,22.042988585359026,0.0019521199805661027
6492365099510583,Šilainių sen.,20,110,1,159.0,2018.0,ambiguous,13397,15727,199360269014,158.9881999853842,7.421668239082635e-05
64801520000065768,Kauno m.,20,120,2,77.0,2023.0,ambiguous,2107,2464,440052898152,76.97555913586578,0.0003174642063541455
75353307372772141,Vilijampolės sen.,20,110,2,120.0,1990.0,ambiguous,7053,8034,199320072012,119.99791420157689,1.7381804588545435e-05
74264770355578311,Kauno m.,28,240,1,35.0,1966.0,ambiguous,1368,3176,199730192028,35.120799997296,0.003445485984352459
64901856608190492,Šilainių sen.,20,120,2,152.0,2025.0,ambiguous,2114,2464,440019388966,152.01596744693106,0.00010504347570794437
74431733039043102,Kauno m.,28,240,1,25.0,1967.0,ambiguous,903,3176,440050743778,24.990042994721314,0.00039835954577638333
7457255362070378,Kauno m.,28,240,0,12.43,1976.0,ambiguous,2,14,440037465764,19.353600001105665,0.4427655432174227
74840883132023001,Kauno m.,28,240,1,24.0,1958.0,ambiguous,830,3176,199480080075,23.88897094517182,0.00463694464823261
75505505069605086,Dainavos sen.,22,216,2,716.0,1971.0,ambiguous,10,27,199570218014,752.3795947484396,0.04956080988108447
75698763037108249,Vilijampolės sen.,20,140,1,347.0,1910.0,ambiguous,296,790,199400013012,346.34012302276875,0.0019034732148313083
74487893670849958,Žaliakalnio sen.,20,110,1,19.0,1932.0,ambiguous,194,15727,199710070014,18.733400001258964,0.01413095215517135
74899444228159973,Kauno m.,28,240,1,33.22,1996.0,ambiguous,1276,3176,199250010047,33.20081546413871,0.000577666391498699
74939001954095072,Kauno m.,24,240,2,105.0,1970.0,ambiguous,4,6,440052554115,74.4899999925401,0.34329546206948436
74275775277577658,Kauno m.,28,240,1,15.0,1975.0,ambiguous,354,3176,440023993764,14.810749998136423,0.01269693277208983
65098040971698967,Šilainių sen.,20,110,2,103.0,2014.0,ambiguous,7106,8034,440043470746,102.98962210380722,0.00010076134997039077
74852838248877049,Petrašiūnų sen.,22,296,1,15.0,1963.0,ambiguous,66,352,199390101298,15.165599998743833,0.010979503960177883
74422110857648952,Kauno m.,28,240,1,18.0,1976.0,ambiguous,504,3176,199620475038,18.02892226261338,0.0016055028576857922
74866273241566278,Kauno m.,28,240,1,13.0,1910.0,ambiguous,262,3176,199180028031,12.808198848106617,0.01486385658262579
64814693872308565,Kauno m.,20,110,1,129.0,2023.0,ambiguous,14593,15727,440055688005,128.9935367746596,5.01037771920565e-05
65197322988200815,Panemunės sen.,20,110,1,208.0,2014.0,ambiguous,10269,15727,440047769055,208.00863243010394,4.1501206620608855e-05
75671928455719212,Šilainių sen.,20,110,1,120.0,1931.0,ambiguous,14696,15727,199640129013,119.99945000377316,4.583312393613426e-06
75647632615302426,Panemunės sen.,20,120,1,153.0,1938.0,ambiguous,1276,1391,199550350019,152.85335009464765,0.000958955764552627
75238452688798377,Šilainių sen.,20,110,1,98.0,1940.0,ambiguous,14258,15727,199620464011,97.99575000126566,4.336827441431268e-05
7444183798296751,Kauno m.,28,240,1,45.0,1960.0,ambiguous,1679,3176,199590211020,45.00037570002737,8.34885464540136e-06
74497944124548021,Kauno m.,28,240,2,32.0,1986.0,ambiguous,31,123,199630142020,28.975800000848995,0.09927490391713212
652541711823309,Petrašiūnų sen.,22,210,3,178.0,2008.0,ambiguous,46,151,199300386016,171.8629187444082,0.035086375283397864
75692451952355883,Žaliakalnio sen.,20,110,1,157.0,1920.0,ambiguous,13518,15727,199300009018,156.996656093512,2.129899426073223e-05
75476816058774501,Žaliakalnio sen.,22,210,2,176.0,1974.0,ambiguous,122,274,440051180871,174.83679478801616,0.006631057469047796
75713270948815165,Šančių sen.,22,210,1,212.0,1956.0,ambiguous,88,170,199690105010,208.85917153281906,0.014926070243342693
64844919104036558,Kauno m.,20,120,2,88.0,2020.0,ambiguous,2245,2464,199550106019,88.01520000117384,0.00017271237042582044
6534972968083233,Šilainių sen.,20,120,2,233.0,2016.0,ambiguous,1266,2464,199890115014,233.01522549149308,6.534332213092853e-05
75156263603214091,Šilainių sen.,20,110,2,153.0,2012.0,ambiguous,6714,8034,199910211010,153.00469999953845,3.0718479414382216e-05
74263863954307743,Kauno m.,28,240,1,15.0,1973.0,ambiguous,354,3176,440023993764,14.810749998136423,0.01269693277208983
75590463216480414,Vilijampolės sen.,20,140,5,707.0,1963.0,ambiguous,805,847,199670113014,707.0655000152234,9.264070903292065e-05
75625327604643425,Vilijampolės sen.,20,110,1,78.0,1955.0,ambiguous,12525,15727,199350283019,78.01065000481847,0.00013652920277795744
64885193470792274,Panemunės sen.,20,110,2,194.0,2022.0,ambiguous,5667,8034,440007679005,194.000899990749,4.639116811588906e-06
75481191737139894,Dainavos sen.,24,140,9,568.0,1974.0,ambiguous,75,78,199830058012,565.4404499869461,0.004516433772815631
65128583742246449,Šilainių sen.,20,110,2,117.0,2016.0,ambiguous,7076,8034,529800296015,117.00078491224286,6.708629145535383e-06
74460671991854827,Kauno m.,28,240,1,19.0,1925.0,ambiguous,555,3176,440041270455,19.060278235022437,0.003167516803143755
65078317273298977,Eigulių sen.,20,110,2,108.0,2017.0,ambiguous,7090,8034,199690136019,107.98214811208882,0.00016530892120414364
74883377018340358,Kauno m.,28,240,1,26.0,1980.0,ambiguous,946,3176,440053170297,26.02109562525104,0.0008110412190998062
65072660104764937,Kauno m.,28,240,1,35.0,2014.0,ambiguous,1368,3176,199730192028,35.120799997296,0.003445485984352459
6498927554642496,Šilainių sen.,20,110,2,76.0,2017.0,ambiguous,6212,8034,199540195017,76.03100000081211,0.00040781158107972004
74434548019073787,Kauno m.,28,240,1,34.0,1992.0,ambiguous,1314,3176,199350050047,33.81439999509547,0.005473777496629584
75528960199652551,Kauno m.,22,296,1,111.0,1987.0,ambiguous,124,352,199320169044,110.97237237406374,0.00024892851108848646
64743263346654006,Kauno m.,20,110,1,179.0,2025.0,ambiguous,12160,15727,440040261561,179.00460439004686,2.572251859689345e-05
75595083780529398,Gričiupio sen.,20,110,1,74.0,1981.0,ambiguous,11934,15727,440046562923,74.01053055717641,0.00014229470233662056
64791344205300236,Kauno m.,22,296,1,112.0,2022.0,ambiguous,125,352,199810042012,112.60983188967725,0.0054301575584254635
8612775914263994,Šilainių sen.,20,110,1,175.0,2005.0,ambiguous,12411,15727,190020604010,174.98762851645657,7.069669062964579e-05
75354063398882329,Petrašiūnų sen.,20,140,5,555.0,1990.0,ambiguous,822,847,199700320014,554.6740089324788,0.0005875438629274754
83001661212411454,Aleksoto sen.,20,110,2,175.0,2008.0,ambiguous,6194,8034,199860122016,175.00169999982623,9.714237537927772e-06
64689362962409555,Kauno m.,22,216,1,36.0,2025.0,ambiguous,6,40,199900222016,42.38610927310919,0.16330175862216256
64815948030382445,Kauno m.,20,110,1,111.0,2024.0,ambiguous,14661,15727,199000287018,110.98375000114552,0.00014640710307300964
64909220129856879,Kauno m.,20,120,2,172.0,2019.0,ambiguous,1977,2464,440021950621,171.91152083945792,0.0005145460802138402
65059118922364753,Šilainių sen.,20,110,2,111.0,2023.0,ambiguous,7084,8034,440045860020,110.9986315838343,1.2328149556317669e-05
74872013435506632,Kauno m.,28,240,1,15.0,1930.0,ambiguous,354,3176,440023993764,14.810749998136423,0.01269693277208983
84163107762366879,Žaliakalnio sen.,22,212,1,302.0,2004.0,ambiguous,177,437,440053464687,301.9709620913701,9.615663823225873e-05
75341794731975567,Petrašiūnų sen.,22,220,1,422.0,1992.0,ambiguous,539,1208,440057089451,423.3014160102409,0.003079178654751047
75427392471246579,Šilainių sen.,20,110,2,139.0,1980.0,ambiguous,6900,8034,529880174014,138.98596965177845,0.00010094285154771399
74921226051489404,Kauno m.,28,240,1,24.0,1991.0,ambiguous,830,3176,199480080075,23.88897094517182,0.00463694464823261
75683897086973678,Vilijampolės sen.,20,110,1,77.0,1927.0,ambiguous,12387,15727,199620009016,77.00259999662414,3.376561985835025e-05
75557901884251849,Vilijampolės sen.,20,110,2,94.0,1967.0,ambiguous,7009,8034,440001462637,94.00573692584703,6.102926370932238e-05
75005825827426667,Kauno m.,28,240,1,51.0,1970.0,ambiguous,1839,3176,199910228030,51.00219564373503,4.305091123812943e-05
75551528010647545,Žaliakalnio sen.,20,110,1,115.21,1967.0,ambiguous,14689,15727,199620502012,115.21244999200684,2.1265219660726586e-05
64867074581771864,Kauno m.,20,110,1,298.0,2022.0,ambiguous,5627,15727,199180026037,298.0478000058632,0.00016038984110089416
75430812290609092,Petrašiūnų sen.,22,224,1,19508.0,1980.0,ambiguous,28,729,199670066025,19529.82639983899,0.0011182181041409223
64950881388500359,Šilainių sen.,20,120,2,134.0,2016.0,ambiguous,2201,2464,440014953858,134.0066240049388,4.943165091386703e-05
74294506776958799,Kauno m.,28,240,0,6.0,1978.0,no_match,0,14,,,
75566963399280748,Aleksoto sen.,20,110,1,151.0,1966.0,ambiguous,13840,15727,440017507034,151.0091810112469,6.0799550656298607e-05
74300722576683229,Kauno m.,28,240,1,23.0,1954.0,ambiguous,785,3176,440050269433,23.024728073147582,0.0010745560728868675
75682551318369568,Vilijampolės sen.,20,110,1,121.0,1928.0,ambiguous,14685,15727,440056374917,121.00045196320258,3.7352261026413203e-06
75001355509734954,Kauno m.,28,240,1,21.0,1974.0,ambiguous,683,3176,199570356022,20.99824999592453,8.333699983475995e-05
74549200114894756,Kauno m.,28,240,1,5.0,1988.0,ambiguous,3,3176,440002584574,12.29224999792967,0.8995310698903893
64783995278993395,Kauno m.,20,110,1,267.0,2023.0,ambiguous,6938,15727,199560201010,267.0502481552681,0.00018817763156153688
74458629523764738,Kauno m.,28,240,1,37.0,1957.0,ambiguous,1439,3176,440023510410,36.97549517472136,0.0006625119877079477
64889903799056306,Aleksoto sen.,28,240,2,42.0,2018.0,ambiguous,47,123,440054107943,41.903493232134906,0.002300424135075918
8022571220552531,Gričiupio sen.,28,240,1,22.0,2010.0,ambiguous,739,3176,199270002032,22.042988585359026,0.0019521199805661027
649201895915726,Žaliakalnio sen.,20,140,4,312.0,2018.0,ambiguous,142,149,199620343015,310.0630999899708,0.006227362688701277
741438264149622,Vilijampolės sen.,20,110,1,159.0,2002.0,ambiguous,13397,15727,199360269014,158.9881999853842,7.421668239082635e-05
74500596218579393,Kauno m.,28,240,1,10.0,1954.0,ambiguous,130,3176,440002584574,12.29224999792967,0.20638388933044371
75504902685631856,Šilainių sen.,20,110,1,69.0,1971.0,ambiguous,11136,15727,199200162018,69.00819998759609,0.00011883333898232706
74454884478337369,Kauno m.,28,240,1,41.0,1954.0,ambiguous,1541,3176,199390440029,41.00460000060461,0.00011218884329400325
75026124976168646,Kauno m.,28,240,1,42.0,1980.0,ambiguous,1562,3176,199100156029,42.02899999731593,0.0006902378576021384
74143166800464899,Šilainių sen.,20,110,1,125.0,2003.0,ambiguous,14638,15727,199630136013,124.9978000054907,1.760011095619518e-05
74299201591357236,Kauno m.,28,240,1,18.0,1980.0,ambiguous,504,3176,199620475038,18.02892226261338,0.0016055028576857922
75624665777785288,Kauno m.,20,110,1,119.0,1970.0,ambiguous,14708,15727,199320415016,119.00695887890069,5.847626418464813e-05
75594969542264537,Vilijampolės sen.,20,110,2,105.0,1962.0,ambiguous,7103,8034,199310295013,104.99826592645981,1.651512247047293e-05
75641758268927037,Vilijampolės sen.,20,140,2,150.0,1940.0,ambiguous,765,821,199500192018,150.25645001266636,0.0017082069345395468
74985198236729597,Kauno m.,28,240,1,12.0,1987.0,ambiguous,208,3176,440002584574,12.29224999792967,0.02406233253648926
74466038187750827,Kauno m.,28,240,1,16.0,1954.0,ambiguous,406,3176,440052806336,16.03196284859298,0.001995685331706021
75604913874997584,Kauno m.,22,220,1,60.0,1970.0,ambiguous,242,1208,199320226022,59.854099994862075,0.002434628055471677
75444834176557424,Eigulių sen.,22,220,1,865.0,1978.0,ambiguous,374,1208,199700187026,868.8346978739605,0.004423379150534146
74924995475516717,Kauno m.,28,240,1,46.0,1975.0,ambiguous,1698,3176,440044986196,45.96639522582524,0.0007308055423478343
64969504061103051,Petrašiūnų sen.,20,110,1,229.0,2018.0,ambiguous,8947,15727,440006054059,229.0097016890389,4.2364556927410035e-05
65155125339234732,Šilainių sen.,20,110,1,217.0,2015.0,ambiguous,9712,15727,440053018236,217.0618435992614,0.00028495294203700894
81647144757422935,Panemunės sen.,20,110,1,126.0,2011.0,ambiguous,14627,15727,199300603018,126.00539999584704,4.285619155730558e-05
74789480229262309,Kauno m.,28,240,1,21.0,1968.0,ambiguous,683,3176,199570356022,20.99824999592453,8.333699983475995e-05
75682424525932421,Centro sen.,22,292,3,887.0,1928.0,ambiguous,34,72,199000178012,964.8360000067726,0.08411315640706807
75665177270557923,Gričiupio sen.,20,110,1,71.0,1933.0,ambiguous,11443,15727,199490048018,71.00590000584573,8.309522138016945e-05
6492062999300012,Kauno m.,20,110,2,244.0,2020.0,ambiguous,4287,8034,199550101010,243.97475797530427,0.00010345627230012866
74481434013963482,Kauno m.,28,240,1,11.0,1973.0,ambiguous,173,3176,440002584574,12.29224999792967,0.11107370952611895
65065211230815267,Panemunės sen.,28,240,1,39.0,2013.0,ambiguous,1497,3176,199830130015,38.97799999525118,0.0005642618516472631
81297278848181734,Kauno m.,22,220,1,18.0,1971.0,ambiguous,202,1208,199760051041,17.996560293808187,0.0001911130493694735
74401771662163801,Aleksoto sen.,28,240,1,59.0,1970.0,ambiguous,2017,3176,199390329038,59.001267202815534,2.147778317329596e-05
75611969077921018,Žaliakalnio sen.,20,110,2,208.0,1959.0,ambiguous,5299,8034,440019467139,208.02897282523188,0.00013928272870966651
74991345709485388,Kauno m.,28,240,1,20.77,1990.0,ambiguous,673,3176,199470015028,20.772549995126948,0.00012276546001377397
64807635230493599,Kauno m.,20,110,1,147.0,2022.0,ambiguous,14003,15727,440027278546,146.98703443898248,8.820498530237586e-05
74418494222317402,Kauno m.,28,240,1,31.0,1983.0,ambiguous,1191,3176,199320440073,30.96873296372617,0.0010091230668045625
74261644056043893,Kauno m.,28,240,1,10.0,1966.0,ambiguous,130,3176,440002584574,12.29224999792967,0.20638388933044371
74845396723344323,Kauno m.,28,240,1,20.0,1941.0,ambiguous,617,3176,440027549862,20.046249997112902,0.002309830142869007
757072442539172,Šančių sen.,20,110,1,105.0,1894.0,ambiguous,14540,15727,199590309010,104.99429999652952,5.428722086175952e-05
65336294952309054,Petrašiūnų sen.,20,110,1,165.0,2013.0,ambiguous,13024,15727,199250246010,164.99997765821453,1.3540476917484057e-07
75610364087966841,Petrašiūnų sen.,20,110,1,115.0,1959.0,ambiguous,14686,15727,440019548006,114.99592275123403,3.545496561496719e-05
74249591885753516,Kauno m.,28,240,1,6.0,1971.0,ambiguous,15,3176,440002584574,12.29224999792967,0.7172095130964347
75095177247180581,Centro sen.,22,220,1,22.0,1960.0,ambiguous,223,1208,199670318013,21.948706210786916,0.002334258135277434
75527551688712724,Kauno m.,22,222,3,439.0,1990.0,ambiguous,15,59,199520123360,460.1918327199228,0.04714401712811167
64901329345060252,Panemunės sen.,20,110,1,231.0,2018.0,ambiguous,8836,15727,440015696287,231.03839623135644,0.00016620363916963754
